experimentID	organ_slims	cell_slims	developmental_slims	system_slims	biosample_summary	simple_biosample_summary
ENCSR000CDE	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain Bruce4 ES-Bruce4	strain Bruce4 C57BL/6
ENCSR000CGQ	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129/Ola ES-E14	strain 129/Ola 129
ENCSR000CGJ	['lymph node', 'blood', 'bodily fluid']	['B cell', 'leukocyte', 'hematopoietic cell']	['mesoderm']	['immune system']	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	strain B10.H-2aH-4bp/Wts B10.H-2aH-4bp/Wts
ENCSR000CCH	['immune organ', 'thymus', 'endocrine gland']	[]	['endoderm', 'mesoderm']	['endocrine system', 'immune system']	Mus musculus strain B6NCrl thymus tissue male adult (8 weeks)	male adult (8 weeks) strain B6NCrl C57BL/6
ENCSR000CDJ	['spleen', 'immune organ']	[]	['mesoderm']	['immune system', 'digestive system']	Mus musculus strain B6NCrl spleen tissue male adult (8 weeks)	male adult (8 weeks) strain B6NCrl C57BL/6
ENCSR000CCL	['bone element', 'bone marrow']	[]	['mesoderm']	['skeletal system', 'immune system']	Mus musculus strain B6NCrl bone marrow tissue male adult (8 weeks)	male adult (8 weeks) strain B6NCrl C57BL/6
ENCSR000CFD	['bone element', 'bone marrow']	['hematopoietic cell', 'leukocyte', 'myeloid cell']	['mesoderm']	['skeletal system', 'immune system']	Mus musculus strain Bruce4 bone marrow macrophage male adult (8 weeks)	male adult (8 weeks) strain Bruce4 C57BL/6
ENCSR000CDQ	['placenta', 'extraembryonic component']	[]	['mesoderm']	['reproductive system']	Mus musculus strain B6NCrl placenta tissue female adult (8 weeks)	female adult (8 weeks) strain B6NCrl C57BL/6
ENCSR000CMX	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) WW6	strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) mixed
ENCSR000CMW	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129/Ola ES-E14	strain 129/Ola 129
ENCSR000COH	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129/Ola ZHBTc4	strain 129/Ola 129
ENCSR319PWR	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain C57BL/6J R1	strain C57BL/6J C57BL/6
ENCSR000CMV	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129S1/SvImJ ES-CJ7	strain 129S1/SvImJ 129
ENCSR000CCV	['gonad', 'testis']	[]	['mesoderm']	['reproductive system']	Mus musculus strain B6NCrl testis tissue male adult (8 weeks)	male adult (8 weeks) strain B6NCrl C57BL/6
ENCSR655WKX	['intestine']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NCrl intestine tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NCrl C57BL/6
ENCSR000DHM	['embryo']	['stem cell']	[]	[]	Mus musculus G1E	129
ENCSR000DHH	['bone element', 'bone marrow']	['hematopoietic cell', 'myeloid cell']	['mesoderm']	['skeletal system', 'immune system']	Mus musculus megakaryocyte embryo (14.5 days)	mixed sex embryo (14.5 days) CD-1
ENCSR000DHN	['bone element', 'bone marrow']	['hematopoietic cell', 'myeloid cell']	['mesoderm']	['circulatory system']	Mus musculus erythroblast embryo (14.5 days)	mixed sex embryo (14.5 days) CD-1
ENCSR000DHO	['lymph node', 'blood', 'bodily fluid']	['B cell', 'leukocyte', 'hematopoietic cell']	['mesoderm']	['immune system']	Mus musculus strain B10.H-2aH-4bp/Wts CH12.LX	strain B10.H-2aH-4bp/Wts B10.H-2aH-4bp/Wts
ENCSR557SVH	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR122CJZ	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR007XTC	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NTac;B6NCrl/Lap heart tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR427ZQB	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR943QUH	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NCrl limb tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR930AFR	['epithelium', 'embryo']	[]	['ectoderm']	[]	Mus musculus strain B6NCrl neural tube tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR972LUE	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR041KEJ	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR765UOU	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR634GFJ	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR345HNA	['epithelium', 'embryo']	[]	['ectoderm']	[]	Mus musculus strain B6NCrl neural tube tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR948VPV	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR325JLI	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR754AXU	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR571WQI	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR689NXE	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR365CUP	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap hindbrain tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR065LAB	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap midbrain tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR093DWU	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap forebrain tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR549RVJ	['epithelium', 'embryo']	[]	['ectoderm']	[]	Mus musculus strain B6NCrl neural tube tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR668BBX	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR864DSI	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR299DRH	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR071SQK	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR773EGV	['lung']	[]	['endoderm']	['respiratory system']	Mus musculus strain B6NCrl lung tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR975QEX	['stomach']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NCrl stomach tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR028ZHS	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NCrl limb tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR498EVD	['kidney']	[]	['mesoderm']	['excretory system']	Mus musculus strain B6NTac;B6NCrl/Lap kidney tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR311LZM	['lung']	[]	['endoderm']	['respiratory system']	Mus musculus strain B6NTac;B6NCrl/Lap lung tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR466ZQC	['epithelium', 'embryo']	[]	['ectoderm']	[]	Mus musculus strain B6NCrl neural tube tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR299NCJ	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR223FDX	['epithelium', 'embryo']	[]	['ectoderm']	[]	Mus musculus strain B6NTac;B6NCrl/Lap neural tube tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR890ACP	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NCrl limb tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR137NUN	['embryo']	[]	[]	[]	Mus musculus strain B6NCrl embryonic facial prominence tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR499NUH	['kidney']	[]	['mesoderm']	['excretory system']	Mus musculus strain B6NCrl kidney tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR147PYG	['embryo']	[]	[]	[]	Mus musculus strain B6NCrl embryonic facial prominence tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR316AZB	['embryo']	[]	[]	[]	Mus musculus strain B6NCrl embryonic facial prominence tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR352NVU	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR311TLE	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR894JAS	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR405TGI	['kidney']	[]	['mesoderm']	['excretory system']	Mus musculus strain B6NTac;B6NCrl/Lap kidney tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR698WCJ	['intestine']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NTac;B6NCrl/Lap intestine tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR333QJO	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NTac;B6NCrl/Lap limb tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR976GSO	['stomach']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NTac;B6NCrl/Lap stomach tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR630AOU	['stomach']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NCrl stomach tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR358XYP	['intestine']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NCrl intestine tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR526JRI	['embryo']	[]	[]	[]	Mus musculus strain B6NCrl embryonic facial prominence tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR961MEP	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NCrl limb tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR556DLJ	['stomach']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NTac;B6NCrl/Lap stomach tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR311VKI	['intestine']	[]	['endoderm']	['digestive system']	Mus musculus strain B6NCrl intestine tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR855NKG	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NCrl liver tissue embryo (15.5 days)	mixed sex embryo (15.5 days) strain B6NCrl C57BL/6
ENCSR095FDG	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NCrl liver tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR191XHV	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NCrl liver tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR125VVG	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NTac;B6NCrl/Lap liver tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR846ZCW	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NCrl liver tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR238ZCJ	['lung']	[]	['endoderm']	['respiratory system']	Mus musculus strain B6NTac;B6NCrl/Lap lung tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR270WWV	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NTac;B6NCrl/Lap forebrain tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR455REA	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR965JWF	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NTac;B6NCrl/Lap heart tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR098USP	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR779MSI	['embryo']	[]	[]	[]	Mus musculus strain B6NCrl embryonic facial prominence tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR737JHU	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl forebrain tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR769ITO	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl midbrain tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR703TBR	['brain']	[]	['ectoderm']	['central nervous system']	Mus musculus strain B6NCrl hindbrain tissue embryo (10.5 days)	mixed sex embryo (10.5 days) strain B6NCrl C57BL/6
ENCSR022DED	['limb']	[]	['ectoderm', 'mesoderm']	['musculature', 'skeletal system']	Mus musculus strain B6NCrl limb tissue embryo (13.5 days)	mixed sex embryo (13.5 days) strain B6NCrl C57BL/6
ENCSR706SZI	['embryo']	[]	[]	[]	Mus musculus strain B6NTac;B6NCrl/Lap embryonic facial prominence tissue embryo (14.5 days)	mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR821GHK	['kidney']	[]	['mesoderm']	['excretory system']	Mus musculus strain B6NCrl kidney tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR579UVB	['lung']	[]	['endoderm']	['respiratory system']	Mus musculus strain B6NCrl lung tissue embryo (16.5 days)	mixed sex embryo (16.5 days) strain B6NCrl C57BL/6
ENCSR463GJL	['heart']	[]	['mesoderm']	['circulatory system']	Mus musculus strain B6NCrl heart tissue embryo (11.5 days)	mixed sex embryo (11.5 days) strain B6NCrl C57BL/6
ENCSR341XCL	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NTac;B6NCrl/Lap liver tissue postnatal (0 days)	mixed sex postnatal (0 days) strain B6NTac;B6NCrl/Lap C57BL/6
ENCSR149GYK	['liver', 'exocrine gland', 'endocrine gland']	[]	['endoderm']	['endocrine system', 'exocrine system', 'digestive system']	Mus musculus strain B6NCrl liver tissue embryo (12.5 days)	mixed sex embryo (12.5 days) strain B6NCrl C57BL/6
ENCSR000CFZ	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain Bruce4 ES-Bruce4	strain Bruce4 C57BL/6
ENCSR857MYS	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129/Ola E14TG2a.4	strain 129/Ola 129
ENCSR000ADM	['embryo']	['embryonic cell', 'stem cell']	[]	[]	Mus musculus strain 129/Ola ES-E14	strain 129/Ola 129
ENCSR000ADT	['spleen', 'immune organ']	['cancer cell']	['mesoderm']	['immune system', 'digestive system']	Mus musculus strain MEL MEL	strain MEL DBA/2
